
================================================================================
       Solver:RDA    Version: 0.1 (2023-05-02)  
================================================================================
Problem Summary: Excuted at 2023-05-04 11:58:43.302398
Dataset:.............................................a9a
Data Size:......................................n=32561, p=123
Loss Function:..................................Logistic
Regularizer:................................................Group L1
Penalty Parameter:..............................lambda=0.0057
Number of groups:..............................61

Algorithm Parameters:
 Termination Conditions:
    accuracy: -1.0 | optim scaled: True | time limits:43200.0 | epoch limits:100
 Sampling Setups: batchsize: 256 | shuffle: True
 Proximal Stepsize update: increasing
 Compute Optimality measure: True
****************************************************************************************************
 Epoch.   Obj.    alphak      #z   #nz   |egradf| |   optim     #pz    #pnz |
   230 5.153e-01 1.716e+04    56     5  4.125e-04 | 1.594e-04    57      4  |
   231 5.153e-01 1.720e+04    56     5  5.538e-04 | 4.288e-04    56      5  |
   232 5.153e-01 1.723e+04    56     5  9.937e-04 | 7.152e-04    56      5  |
   233 5.153e-01 1.727e+04    56     5  1.848e-03 | 6.612e-04    59      2  |
   234 5.153e-01 1.731e+04    56     5  5.289e-04 | 4.267e-04    56      5  |
   235 5.153e-01 1.734e+04    56     5  6.396e-04 | 4.996e-04    56      5  |
   236 5.153e-01 1.738e+04    56     5  2.792e-04 | 2.019e-04    57      4  |
   237 5.153e-01 1.742e+04    56     5  2.792e-04 | 2.596e-04    56      5  |
   238 5.153e-01 1.745e+04    56     5  3.300e-04 | 1.821e-04    57      4  |
   239 5.153e-01 1.749e+04    56     5  2.719e-04 | 2.124e-04    56      5  |
   240 5.153e-01 1.753e+04    56     5  1.339e-03 | 5.265e-04    59      2  |
   241 5.153e-01 1.756e+04    56     5  9.346e-04 | 3.945e-04    58      3  |
   242 5.153e-01 1.760e+04    56     5  2.355e-03 | 8.041e-04    59      2  |
   243 5.153e-01 1.764e+04    56     5  4.769e-04 | 4.056e-04    56      5  |
   244 5.153e-01 1.767e+04    56     5  8.394e-04 | 3.550e-04    58      3  |
   245 5.153e-01 1.771e+04    56     5  6.606e-04 | 5.060e-04    56      5  |
   246 5.153e-01 1.775e+04    56     5  2.294e-03 | 1.423e-03    56      5  |
   247 5.153e-01 1.778e+04    56     5  8.363e-04 | 6.150e-04    56      5  |
   248 5.153e-01 1.782e+04    56     5  1.033e-03 | 4.441e-04    58      3  |
   249 5.153e-01 1.785e+04    56     5  5.788e-04 | 4.693e-04    56      5  |
 Epoch.   Obj.    alphak      #z   #nz   |egradf| |   optim     #pz    #pnz |
   250 5.153e-01 1.789e+04    56     5  4.291e-04 | 2.111e-04    57      4  |
   251 5.153e-01 1.792e+04    56     5  7.459e-04 | 5.700e-04    56      5  |
   252 5.153e-01 1.796e+04    56     5  8.426e-04 | 6.268e-04    56      5  |
   253 5.153e-01 1.800e+04    56     5  3.012e-04 | 1.780e-04    56      5  |
   254 5.153e-01 1.803e+04    56     5  1.045e-03 | 7.353e-04    56      5  |
   255 5.153e-01 1.807e+04    56     5  1.998e-03 | 6.862e-04    59      2  |
   256 5.153e-01 1.810e+04    56     5  9.830e-04 | 4.052e-04    58      3  |
   257 5.153e-01 1.814e+04    56     5  2.830e-04 | 2.352e-04    56      5  |
   258 5.153e-01 1.817e+04    56     5  8.832e-04 | 6.365e-04    56      5  |
   259 5.153e-01 1.821e+04    56     5  4.226e-04 | 3.342e-04    56      5  |
   260 5.153e-01 1.824e+04    56     5  5.476e-04 | 4.169e-04    56      5  |
   261 5.153e-01 1.828e+04    56     5  4.095e-04 | 3.242e-04    56      5  |
   262 5.153e-01 1.831e+04    56     5  5.568e-04 | 4.322e-04    56      5  |
   263 5.153e-01 1.835e+04    56     5  4.811e-04 | 2.028e-04    57      4  |
   264 5.153e-01 1.838e+04    56     5  1.166e-03 | 8.103e-04    57      4  |
   265 5.153e-01 1.842e+04    56     5  1.255e-03 | 4.967e-04    59      2  |
   266 5.153e-01 1.845e+04    56     5  1.418e-03 | 5.458e-04    59      2  |
   267 5.153e-01 1.849e+04    56     5  7.551e-04 | 5.630e-04    56      5  |
   268 5.153e-01 1.852e+04    56     5  8.893e-04 | 6.396e-04    56      5  |
   269 5.153e-01 1.856e+04    56     5  8.988e-04 | 3.736e-04    58      3  |
   270 5.153e-01 1.859e+04    56     5  7.495e-04 | 3.213e-04    58      3  |
   271 5.153e-01 1.862e+04    56     5  5.700e-04 | 2.483e-04    57      4  |
   272 5.153e-01 1.866e+04    56     5  8.700e-04 | 3.579e-04    58      3  |
   273 5.153e-01 1.869e+04    56     5  4.941e-04 | 2.040e-04    57      4  |
   274 5.153e-01 1.873e+04    56     5  3.126e-04 | 2.878e-04    56      5  |
